序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,支出用途,金錢類,地址,聯絡電話,資料更正日期
198,中華統一促進黨,,108,1081202,業務費用支出,全聯福利中心中山興安分公司,28429216,0.00,393.00,衛生紙,金錢,臺北市中山區****,2500*****,
199,中華統一促進黨,,108,1081202,業務費用支出,台北興安郵局,,0.00,234.00,郵票,金錢,臺北市中山區****,,
200,中華統一促進黨,,108,1081202,雜支支出,翰樺電信有限公司,28193371,0.00,753.00,資訊處理費/月,金錢,臺北市中山區****,2506*****,
201,中華統一促進黨,,108,1081202,雜支支出,中華電信股份有限公司,81691784,0.00,928.00,Y電話費/月,金錢,臺北市中正區****,0800*****,
202,中華統一促進黨,,108,1081204,業務費用支出,天玉全方位派報社,48782284,0.00,300.00,聯合報/月,金錢,臺北市中山區****,2503*****,
203,中華統一促進黨,,108,1081206,業務費用支出,台灣台北地方法院,,0.00,1000.00,法人登記聲請書,金錢,臺北市中正區****,,
204,中華統一促進黨,,108,1081206,業務費用支出,TDF5312,,0.00,230.00,計程車資,金錢,臺北市****,2759*****,
205,中華統一促進黨,,108,1081206,業務費用支出,寶興什貨行,12507860,0.00,1200.00,迷你水,金錢,臺北市中山區****,2551*****,
206,中華統一促進黨,,108,1081206,業務費用支出,立明事務機器有限公司,29087906,0.00,7480.00,影印機租金.影印費/月,金錢,新北市中和區****,2228*****,
207,中華統一促進黨,,108,1081209,業務費用支出,和昇報業,,0.00,300.00,自由時報/月,金錢,臺北市松山區****,2768*****,
208,中華統一促進黨,,108,1081210,業務費用支出,北金文具印刷有限公司,,0.00,260.00,文具,金錢,臺北市中山區****,2778*****,
209,中華統一促進黨,,108,1081217,業務費用支出,台北興安郵局,,0.00,120.00,郵票,金錢,臺北市中山區****,,
210,中華統一促進黨,,108,1081218,雜支支出,岷華開發大樓管理委員會,,0.00,11192.00,水，電及管理行政分攤費/月,金錢,臺北市中山區****,,
211,中華統一促進黨,,108,1081219,業務費用支出,立明事務機器有限公司,29087906,0.00,893.00,影印紙,金錢,新北市中和區****,2228*****,
212,中華統一促進黨,,108,1081219,業務費用支出,寶興什貨行,12507860,0.00,1000.00,迷你水,金錢,臺北市中山區****,2551*****,
213,中華統一促進黨,,108,1081223,業務費用支出,立明事務機器有限公司,29087906,0.00,893.00,影印紙,金錢,新北市中和區****,2228*****,
214,中華統一促進黨,,108,1081223,雜支支出,台灣電力公司,03765704,0.00,14496.00,電費/月,金錢,臺北市大安區****,1911*****,
215,中華統一促進黨,,108,1081223,雜支支出,中華電信股份有限公司,81691784,0.00,400.00,電話費/月,金錢,臺北市中正區****,0800*****,
216,中華統一促進黨,,108,1081223,雜支支出,中華電信股份有限公司,81691784,0.00,2029.00,電話費/月,金錢,臺北市中正區****,0800*****,
217,中華統一促進黨,,108,1081223,雜支支出,中華電信股份有限公司,81691784,0.00,307.00,電話費/月,金錢,臺北市中正區****,0800*****,
218,中華統一促進黨,,108,1081225,業務費用支出,台北興安郵局,,0.00,50.00,更換印鑑工本費,金錢,臺北市中山區****,,
219,中華統一促進黨,,108,1081225,業務費用支出,立明事務機器有限公司,29087906,0.00,446.00,影印紙,金錢,新北市中和區****,2228*****,
220,中華統一促進黨,,108,1081226,業務費用支出,奕德廣告工程企業社,21210798,0.00,59115.00,輸出貼中空板,金錢,臺北市信義區****,2747*****,
221,中華統一促進黨,,108,1081230,業務費用支出,和昇報業,,0.00,300.00,自由時報/月,金錢,臺北市松山區****,2768*****,
222,中華統一促進黨,,108,1081230,業務費用支出,奕德廣告工程企業社,21210798,0.00,8820.00,輸出貼中空板,金錢,臺北市信義區****,2747*****,
223,中華統一促進黨,,108,1081230,業務費用支出,天玉全方位派報社,48782284,0.00,300.00,聯合報/月,金錢,臺北市中山區****,2503*****,
224,中華統一促進黨,,108,1081231,雜支支出,提列折舊,,0.00,3500.00,支出提列折舊，原捐贈日期:，原憑證號數:,非金錢,,,
225,中華統一促進黨,,108,1081231,雜支支出,翰樺電信有限公司,28193371,0.00,433.00,資訊處理費/月,金錢,臺北市中山區****,2506*****,
226,中華統一促進黨,,108,1081231,雜支支出,岷華開發大樓管理委員會,,0.00,13087.00,水，電及管理行政分攤費/月,金錢,臺北市中山區****,,
227,中華統一促進黨,,108,1081231,雜支支出,中華電信股份有限公司,81691784,0.00,928.00,Y電話費/月,金錢,臺北市中正區****,0800*****,
228,中華統一促進黨,,108,1081231,業務費用支出,宏大企業社,20497892,0.00,20570.00,大圖輸出,金錢,高雄市鹽埕區****,,
